event_id,source_ip,username,failed_attempts_10m,unique_usernames_10m,login_hour,geo_risk_score,ip_reputation_score,login_velocity_1h,success_ratio_1h,device_change_flag,is_anomaly,scenario
EVT-02404,10.98.118.205,user_868,48,2,2,81.6,57.09,160.18,0.068,1,1,brute_force_T1110
EVT-00604,10.244.63.166,user_828,0,1,10,21.18,10.32,4.42,0.85,1,0,legitimate_login_activity
EVT-01490,10.242.226.191,user_756,1,2,13,20.05,3.45,0.5,0.993,0,0,legitimate_login_activity
EVT-02160,10.91.183.82,user_886,2,1,13,12.56,32.11,11.78,0.967,0,0,legitimate_login_activity
EVT-00061,10.239.39.127,user_282,0,2,22,15.98,21.98,8.86,0.94,0,0,legitimate_login_activity
EVT-02536,10.234.7.198,user_682,24,1,4,61.81,86.58,76.2,0.06,1,1,brute_force_T1110
EVT-00672,10.235.165.82,user_336,0,1,11,27.79,24.52,5.22,0.799,0,0,legitimate_login_activity
EVT-00093,10.119.199.17,user_350,0,2,15,11.21,12.06,0.96,0.686,0,0,legitimate_login_activity
EVT-00667,10.72.72.224,user_732,1,1,8,32.05,6.9,6.98,0.95,0,0,legitimate_login_activity
EVT-01888,10.57.219.115,user_543,1,1,19,13.49,16.05,5.21,0.768,0,0,legitimate_login_activity
EVT-00281,10.74.167.231,user_680,0,1,11,14.18,22.06,15.35,1.0,0,0,legitimate_login_activity
EVT-01720,10.32.36.236,user_841,0,1,17,18.79,21.56,12.7,0.931,0,0,legitimate_login_activity
EVT-00360,10.43.107.213,user_964,0,2,20,1.93,28.16,0.0,0.977,0,0,legitimate_login_activity
EVT-00900,10.107.33.31,user_745,0,2,18,13.45,27.16,12.87,1.0,0,0,legitimate_login_activity
EVT-01936,10.38.109.254,user_133,2,1,20,16.21,30.45,7.09,0.892,0,0,legitimate_login_activity
EVT-01995,10.236.209.36,user_293,0,1,11,31.43,9.2,8.4,0.81,0,0,legitimate_login_activity
EVT-00761,10.194.90.83,user_434,2,1,13,21.65,6.68,12.08,0.951,0,0,legitimate_login_activity
EVT-02418,10.11.67.160,user_328,33,3,4,80.68,96.33,111.3,0.128,1,1,brute_force_T1110
EVT-00043,10.21.195.146,user_320,0,1,18,28.3,21.45,12.58,0.793,0,0,legitimate_login_activity
EVT-00205,10.200.98.175,user_479,0,1,10,31.28,28.05,13.44,1.0,0,0,legitimate_login_activity
EVT-01474,10.27.184.254,user_116,0,1,16,26.53,19.57,1.02,0.882,0,0,legitimate_login_activity
EVT-00069,10.117.68.195,user_524,0,2,12,30.38,20.83,6.41,0.793,0,0,legitimate_login_activity
EVT-01876,10.177.107.11,user_878,0,1,19,19.36,14.04,6.96,0.921,0,0,legitimate_login_activity
EVT-02188,10.169.121.9,user_868,0,1,10,12.16,18.42,6.55,0.788,0,0,legitimate_login_activity
EVT-00138,10.59.71.34,user_441,1,1,21,14.3,28.13,0.0,0.981,0,0,legitimate_login_activity
EVT-00797,10.243.222.116,user_745,2,1,9,10.77,32.41,0.0,0.822,0,0,legitimate_login_activity
EVT-00759,10.46.108.54,user_969,0,1,19,9.17,30.64,19.28,0.912,0,0,legitimate_login_activity
EVT-00542,10.5.141.253,user_433,0,1,7,15.01,19.74,6.15,0.69,0,0,legitimate_login_activity
EVT-01020,10.38.99.70,user_566,0,1,12,24.07,0.0,15.63,0.73,0,0,legitimate_login_activity
EVT-02207,10.82.19.30,user_889,1,1,12,29.27,22.55,2.91,0.84,0,0,legitimate_login_activity
EVT-00166,10.105.31.96,user_482,0,1,22,19.27,32.93,0.0,1.0,0,0,legitimate_login_activity
EVT-00249,10.202.93.136,user_749,0,1,11,9.72,25.88,7.35,0.689,0,0,legitimate_login_activity
EVT-01332,10.73.130.86,user_560,0,1,13,4.86,26.58,10.48,0.734,0,0,legitimate_login_activity
EVT-02018,10.36.99.68,user_195,0,3,22,18.6,12.13,3.67,0.927,0,0,legitimate_login_activity
EVT-00447,10.197.104.136,user_601,0,1,18,31.14,0.0,3.39,0.932,0,0,legitimate_login_activity
EVT-01359,10.83.6.249,user_628,0,1,20,16.08,36.24,9.84,0.863,0,0,legitimate_login_activity
EVT-01330,10.19.106.121,user_716,0,1,11,18.33,12.05,9.52,0.759,0,0,legitimate_login_activity
EVT-02681,10.144.133.126,user_388,10,18,23,42.08,80.58,98.18,0.11,1,1,credential_stuffing_T1110
EVT-00435,10.178.228.156,user_170,1,1,19,9.99,31.65,2.91,0.79,0,0,legitimate_login_activity
EVT-00578,10.230.178.220,user_935,1,2,7,16.06,37.08,9.67,0.754,0,0,legitimate_login_activity
EVT-02515,10.44.111.95,user_127,31,3,1,72.25,76.86,86.25,0.016,1,1,brute_force_T1110
EVT-02528,10.99.197.197,user_882,19,3,2,76.33,57.98,97.31,0.126,0,1,brute_force_T1110
EVT-01849,10.56.226.40,user_469,2,3,11,14.84,12.9,6.74,0.909,0,0,legitimate_login_activity
EVT-00763,10.231.209.238,user_635,0,1,18,12.93,23.02,11.65,0.822,0,0,legitimate_login_activity
EVT-00389,10.132.27.6,user_190,1,1,15,21.93,26.32,4.34,0.631,0,0,legitimate_login_activity
EVT-00236,10.144.2.146,user_820,0,1,8,0.0,14.76,5.15,0.783,0,0,legitimate_login_activity
EVT-02402,10.184.43.231,user_622,17,4,4,77.11,76.1,109.77,0.042,1,1,brute_force_T1110
EVT-01985,10.50.167.173,user_972,0,1,14,26.62,12.5,12.12,0.74,0,0,legitimate_login_activity
EVT-00268,10.77.131.234,user_620,0,1,9,9.52,15.88,4.56,0.965,0,0,legitimate_login_activity
EVT-00771,10.72.18.130,user_296,0,1,19,3.59,14.68,0.0,0.886,0,0,legitimate_login_activity
EVT-00438,10.89.199.217,user_716,0,2,13,17.98,35.02,5.82,0.929,0,0,legitimate_login_activity
EVT-00674,10.118.77.168,user_408,0,1,11,2.27,29.03,13.52,0.852,0,0,legitimate_login_activity
EVT-00250,10.80.80.41,user_836,3,1,16,27.02,10.39,6.32,0.873,0,0,legitimate_login_activity
EVT-01575,10.241.14.74,user_562,0,1,20,15.8,18.91,8.01,0.753,0,0,legitimate_login_activity
EVT-02082,10.85.204.85,user_280,0,3,18,32.94,12.2,11.41,0.835,1,0,legitimate_login_activity
EVT-02414,10.218.231.197,user_376,28,3,0,43.76,95.71,80.48,0.079,0,1,brute_force_T1110
EVT-02366,10.254.41.30,user_923,0,1,11,0.0,19.32,12.02,0.853,0,0,legitimate_login_activity
EVT-02526,10.45.161.176,user_583,41,2,4,65.32,97.69,113.87,0.056,1,1,brute_force_T1110
EVT-00449,10.48.254.218,user_592,0,1,9,16.13,0.11,10.62,0.779,1,0,legitimate_login_activity
EVT-01470,10.48.67.83,user_855,0,2,10,9.02,10.34,0.36,0.806,0,0,legitimate_login_activity
EVT-00717,10.216.217.84,user_700,0,2,8,4.36,16.17,10.57,0.932,0,0,legitimate_login_activity
EVT-02462,10.133.80.90,user_750,42,2,2,70.58,100.0,111.77,0.069,1,1,brute_force_T1110
EVT-02411,10.128.33.168,user_317,32,4,4,70.67,100.0,44.95,0.025,0,1,brute_force_T1110
EVT-02049,10.18.208.137,user_555,0,1,22,16.26,10.1,14.8,0.812,0,0,legitimate_login_activity
EVT-01902,10.110.80.208,user_163,0,1,21,11.51,28.05,6.6,0.995,0,0,legitimate_login_activity
EVT-01169,10.5.226.213,user_540,0,1,12,2.67,14.16,3.07,0.731,0,0,legitimate_login_activity
EVT-00083,10.193.106.200,user_741,0,1,9,16.14,26.53,15.95,0.779,0,0,legitimate_login_activity
EVT-02231,10.115.171.211,user_157,0,1,18,25.16,29.48,9.52,1.0,0,0,legitimate_login_activity
EVT-01461,10.239.30.90,user_946,1,1,19,18.23,40.64,7.07,0.749,0,0,legitimate_login_activity
EVT-01894,10.12.49.200,user_981,1,1,16,23.48,42.94,0.83,0.866,0,0,legitimate_login_activity
EVT-01669,10.197.242.127,user_770,2,1,19,13.77,9.0,10.19,1.0,1,0,legitimate_login_activity
EVT-02001,10.158.211.163,user_508,0,1,10,12.1,26.89,5.85,0.958,1,0,legitimate_login_activity
EVT-00476,10.207.171.230,user_135,1,1,14,14.35,33.6,8.89,0.942,0,0,legitimate_login_activity
EVT-00518,10.217.136.158,user_734,2,2,15,10.31,21.3,14.21,0.915,0,0,legitimate_login_activity
EVT-00405,10.118.221.19,user_168,0,2,9,12.87,5.61,1.75,0.701,0,0,legitimate_login_activity
EVT-00385,10.110.232.78,user_108,0,1,11,18.67,37.28,12.39,0.866,0,0,legitimate_login_activity
EVT-02449,10.123.241.137,user_201,29,2,3,84.5,84.75,65.63,0.034,1,1,brute_force_T1110
EVT-01634,10.149.88.167,user_580,2,1,14,15.72,30.04,16.99,0.848,0,0,legitimate_login_activity
EVT-02637,10.39.112.252,user_691,12,20,4,61.98,83.42,153.54,0.234,1,1,credential_stuffing_T1110
EVT-00689,10.150.130.185,user_847,0,1,13,3.42,9.58,5.2,0.9,0,0,legitimate_login_activity
EVT-01241,10.163.148.191,user_521,0,1,13,13.32,16.68,2.52,0.839,0,0,legitimate_login_activity
EVT-00063,10.43.97.61,user_777,0,1,18,28.72,6.7,3.91,0.873,0,0,legitimate_login_activity
EVT-00853,10.203.221.8,user_491,0,2,9,17.08,25.04,3.07,0.861,0,0,legitimate_login_activity
EVT-02538,10.93.183.214,user_846,20,2,3,49.68,91.19,67.23,0.088,0,1,brute_force_T1110
EVT-01263,10.45.6.248,user_720,0,1,21,20.59,6.46,9.84,0.995,0,0,legitimate_login_activity
EVT-00224,10.34.242.157,user_781,0,1,13,17.73,11.76,5.78,0.881,0,0,legitimate_login_activity
EVT-00374,10.126.4.22,user_963,0,1,10,10.11,30.36,6.35,0.915,0,0,legitimate_login_activity
EVT-01825,10.204.47.15,user_872,0,1,10,10.57,16.04,0.68,0.824,0,0,legitimate_login_activity
EVT-02338,10.145.189.127,user_292,0,1,19,12.29,7.86,14.49,0.861,0,0,legitimate_login_activity
EVT-02645,10.45.6.243,user_252,11,23,22,63.3,76.59,129.03,0.242,1,1,credential_stuffing_T1110
EVT-02395,10.16.84.59,user_501,1,1,10,12.72,11.02,18.87,0.784,0,0,legitimate_login_activity
EVT-02473,10.186.241.222,user_790,27,2,2,55.99,81.08,70.15,0.025,1,1,brute_force_T1110
EVT-00010,10.209.139.113,user_941,0,1,9,5.6,26.92,2.17,0.751,1,0,legitimate_login_activity
EVT-01945,10.209.63.65,user_842,0,1,16,13.28,5.31,6.69,0.903,0,0,legitimate_login_activity
EVT-01839,10.130.178.134,user_981,1,1,14,32.35,35.97,12.44,0.925,0,0,legitimate_login_activity
EVT-00709,10.190.65.79,user_200,1,1,11,16.2,18.48,6.12,0.962,0,0,legitimate_login_activity
EVT-00256,10.199.156.122,user_323,0,1,11,7.88,30.33,4.53,0.889,0,0,legitimate_login_activity
EVT-01618,10.185.27.18,user_886,0,1,17,19.88,25.84,0.95,0.809,0,0,legitimate_login_activity
EVT-00390,10.102.254.234,user_605,0,1,10,33.86,13.07,5.35,0.744,0,0,legitimate_login_activity
EVT-01582,10.84.177.78,user_280,1,1,17,14.52,35.84,8.73,0.975,0,0,legitimate_login_activity
EVT-00925,10.52.180.139,user_776,1,2,22,22.07,20.57,13.11,1.0,0,0,legitimate_login_activity
EVT-02037,10.155.157.220,user_600,0,1,14,13.08,33.73,9.86,0.978,0,0,legitimate_login_activity
EVT-02211,10.124.17.49,user_857,0,1,7,19.96,30.82,8.88,0.887,0,0,legitimate_login_activity
EVT-01225,10.150.1.165,user_159,1,1,20,11.23,13.5,12.67,0.838,0,0,legitimate_login_activity
EVT-01947,10.71.181.198,user_732,0,1,13,14.42,23.13,9.39,0.796,0,0,legitimate_login_activity
EVT-00740,10.254.73.49,user_228,0,1,15,4.97,12.5,5.54,0.887,0,0,legitimate_login_activity
EVT-00041,10.112.170.167,user_555,1,1,7,3.85,23.27,13.02,0.895,0,0,legitimate_login_activity
EVT-00869,10.193.192.136,user_829,0,1,17,18.96,24.04,7.63,0.784,0,0,legitimate_login_activity
EVT-00540,10.129.31.252,user_519,0,1,21,14.34,18.44,0.24,0.825,0,0,legitimate_login_activity
EVT-02314,10.246.208.112,user_473,0,1,20,5.61,20.24,15.81,0.887,0,0,legitimate_login_activity
EVT-01372,10.249.74.121,user_240,0,2,9,10.8,27.07,10.15,0.83,0,0,legitimate_login_activity
EVT-01146,10.155.75.168,user_995,0,1,21,11.62,2.73,13.25,0.958,0,0,legitimate_login_activity
EVT-01032,10.62.232.191,user_340,0,1,13,21.51,32.79,7.63,0.869,0,0,legitimate_login_activity
EVT-00373,10.253.149.184,user_275,1,1,14,15.37,22.2,3.41,1.0,0,0,legitimate_login_activity
EVT-00668,10.16.101.117,user_132,0,1,10,32.15,14.99,8.28,0.732,0,0,legitimate_login_activity
EVT-00358,10.54.193.134,user_781,0,1,18,18.58,17.75,6.91,1.0,0,0,legitimate_login_activity
EVT-00968,10.204.220.157,user_378,0,3,22,22.61,35.63,7.06,0.964,0,0,legitimate_login_activity
EVT-01354,10.151.37.6,user_463,0,1,18,20.55,2.07,13.69,1.0,0,0,legitimate_login_activity
EVT-01036,10.77.219.94,user_877,0,1,15,23.11,7.46,0.03,0.803,0,0,legitimate_login_activity
EVT-00471,10.16.143.64,user_170,2,3,13,26.91,19.97,8.09,0.872,0,0,legitimate_login_activity
EVT-01397,10.11.229.110,user_996,1,1,11,30.35,8.91,8.31,0.878,1,0,legitimate_login_activity
EVT-02417,10.23.67.92,user_993,17,1,2,49.88,69.22,121.57,0.034,1,1,brute_force_T1110
EVT-01550,10.21.75.67,user_630,0,1,18,11.79,44.15,11.9,0.857,0,0,legitimate_login_activity
EVT-01257,10.206.85.108,user_966,0,2,13,19.68,23.46,12.5,0.96,0,0,legitimate_login_activity
EVT-02095,10.152.44.119,user_272,0,1,15,12.91,23.99,2.4,0.944,0,0,legitimate_login_activity
EVT-01556,10.210.78.36,user_275,0,1,11,22.44,29.95,0.0,0.791,0,0,legitimate_login_activity
EVT-02387,10.40.19.12,user_937,0,1,21,22.58,0.06,10.43,0.93,0,0,legitimate_login_activity
EVT-01251,10.148.203.244,user_609,0,2,14,17.84,12.21,10.9,1.0,0,0,legitimate_login_activity
EVT-01700,10.82.239.75,user_118,0,1,11,11.87,22.44,10.66,1.0,0,0,legitimate_login_activity
EVT-01253,10.162.140.21,user_741,1,1,20,12.78,17.11,6.95,1.0,0,0,legitimate_login_activity
EVT-02566,10.91.113.172,user_583,33,1,3,74.62,90.33,55.41,0.063,1,1,brute_force_T1110
EVT-00080,10.110.79.160,user_580,0,1,11,26.43,6.36,15.49,0.959,0,0,legitimate_login_activity
EVT-01173,10.44.230.173,user_686,0,1,18,12.9,23.11,11.25,0.911,0,0,legitimate_login_activity
EVT-00815,10.3.54.152,user_816,0,1,10,6.19,27.79,10.57,0.753,1,0,legitimate_login_activity
EVT-01853,10.26.66.135,user_142,0,2,18,5.02,28.06,5.03,0.823,0,0,legitimate_login_activity
EVT-02423,10.62.216.119,user_523,18,3,3,69.87,58.16,91.95,0.085,0,1,brute_force_T1110
EVT-02106,10.15.199.233,user_213,1,1,20,16.16,26.66,12.52,0.85,0,0,legitimate_login_activity
EVT-00134,10.79.254.198,user_289,0,1,22,23.76,39.05,11.85,1.0,0,0,legitimate_login_activity
EVT-01141,10.132.201.153,user_894,0,1,13,29.59,34.5,18.38,0.845,0,0,legitimate_login_activity
EVT-00934,10.101.202.114,user_352,1,2,13,11.67,5.7,2.89,0.864,0,0,legitimate_login_activity
EVT-00929,10.232.30.72,user_287,2,1,11,18.98,26.31,0.0,0.79,0,0,legitimate_login_activity
EVT-00824,10.55.227.26,user_254,0,1,15,26.66,30.98,3.58,0.943,0,0,legitimate_login_activity
EVT-01532,10.186.157.11,user_206,2,1,10,12.73,14.07,9.46,0.88,0,0,legitimate_login_activity
EVT-01215,10.237.125.244,user_711,0,1,13,12.75,18.61,6.86,0.817,0,0,legitimate_login_activity
EVT-00505,10.189.85.63,user_943,0,1,16,28.38,5.2,11.91,0.835,0,0,legitimate_login_activity
EVT-02729,10.69.124.187,user_480,24,11,2,79.17,90.07,130.93,0.157,0,1,credential_stuffing_T1110
EVT-01997,10.221.144.13,user_923,1,1,8,11.41,10.71,3.76,0.81,0,0,legitimate_login_activity
EVT-01959,10.181.22.233,user_630,0,1,18,15.86,12.68,7.44,0.892,0,0,legitimate_login_activity
EVT-01385,10.232.249.58,user_275,0,2,15,10.12,0.0,3.57,0.965,0,0,legitimate_login_activity
EVT-00895,10.99.206.129,user_407,1,1,12,7.95,9.87,20.49,0.782,0,0,legitimate_login_activity
EVT-00829,10.88.92.63,user_482,0,2,12,11.91,13.04,4.92,0.802,0,0,legitimate_login_activity
EVT-02690,10.75.190.114,user_466,8,23,4,70.82,75.17,62.3,0.118,1,1,credential_stuffing_T1110
EVT-01684,10.232.111.39,user_382,1,1,13,10.57,24.31,3.87,1.0,0,0,legitimate_login_activity
EVT-02372,10.127.137.236,user_880,0,1,20,0.0,25.6,4.0,0.846,0,0,legitimate_login_activity
EVT-02356,10.121.1.42,user_173,1,1,14,19.08,23.88,9.34,1.0,0,0,legitimate_login_activity
EVT-02316,10.141.119.105,user_989,1,2,14,12.75,18.45,11.24,1.0,0,0,legitimate_login_activity
EVT-00653,10.135.136.168,user_323,1,1,18,9.92,25.5,6.26,0.948,0,0,legitimate_login_activity
EVT-00173,10.224.17.121,user_634,0,1,14,21.33,0.0,4.9,0.949,1,0,legitimate_login_activity
EVT-00039,10.129.145.10,user_355,0,1,21,15.39,16.27,8.04,0.841,0,0,legitimate_login_activity
EVT-02638,10.20.135.143,user_601,10,9,3,60.66,77.03,120.06,0.065,1,1,credential_stuffing_T1110
EVT-00714,10.102.179.223,user_989,0,2,18,27.26,20.94,8.7,0.89,0,0,legitimate_login_activity
EVT-00091,10.75.6.39,user_703,0,1,19,19.99,37.98,1.03,0.912,0,0,legitimate_login_activity
EVT-02722,10.50.169.59,user_197,23,28,4,91.59,95.19,206.72,0.11,0,1,credential_stuffing_T1110
EVT-01206,10.114.14.104,user_195,0,2,13,17.29,39.58,10.71,0.9,0,0,legitimate_login_activity
EVT-02383,10.226.114.72,user_833,0,1,11,17.77,25.54,3.87,0.922,0,0,legitimate_login_activity
EVT-01828,10.24.77.215,user_209,0,2,13,23.78,29.59,10.67,0.997,0,0,legitimate_login_activity
EVT-01156,10.191.137.66,user_986,0,1,18,5.37,2.56,1.7,0.667,0,0,legitimate_login_activity
EVT-01325,10.32.66.25,user_490,0,1,8,24.99,48.68,6.27,0.969,0,0,legitimate_login_activity
EVT-00217,10.244.216.125,user_833,0,1,18,20.8,17.39,3.62,0.791,0,0,legitimate_login_activity
EVT-00511,10.23.3.237,user_336,0,1,15,9.4,34.71,2.07,0.881,0,0,legitimate_login_activity
EVT-01681,10.90.42.102,user_511,1,1,7,14.72,37.53,11.38,1.0,0,0,legitimate_login_activity
EVT-00500,10.199.119.214,user_354,0,1,7,20.18,20.19,11.28,0.986,0,0,legitimate_login_activity
EVT-02284,10.40.90.135,user_302,0,1,19,23.53,16.48,9.16,0.823,0,0,legitimate_login_activity
EVT-01857,10.80.56.194,user_855,0,1,8,17.82,8.1,12.67,0.935,0,0,legitimate_login_activity
EVT-01389,10.182.173.118,user_565,0,1,20,19.58,22.0,16.72,0.834,0,0,legitimate_login_activity
EVT-01520,10.219.191.165,user_766,0,1,18,35.15,39.45,12.82,0.73,0,0,legitimate_login_activity
EVT-02508,10.135.225.216,user_966,24,4,0,57.11,81.55,115.81,0.008,1,1,brute_force_T1110
EVT-02077,10.2.115.121,user_254,0,2,20,22.42,14.04,14.06,0.838,0,0,legitimate_login_activity
EVT-01541,10.157.253.210,user_132,1,1,17,19.68,5.38,12.72,0.905,0,0,legitimate_login_activity
EVT-01218,10.19.105.131,user_503,1,2,11,23.07,16.64,6.74,0.893,0,0,legitimate_login_activity
EVT-01417,10.232.97.107,user_794,0,1,10,23.2,17.14,3.34,0.908,0,0,legitimate_login_activity
EVT-02218,10.216.237.104,user_250,0,1,17,35.38,2.59,12.68,0.879,1,0,legitimate_login_activity
EVT-02321,10.73.113.87,user_389,0,2,16,18.04,8.28,8.38,0.906,0,0,legitimate_login_activity
EVT-01677,10.179.60.81,user_378,1,2,15,16.88,13.91,0.0,0.741,0,0,legitimate_login_activity
EVT-01198,10.75.251.145,user_257,1,1,17,5.0,1.9,3.56,0.866,0,0,legitimate_login_activity
EVT-01543,10.1.46.194,user_890,1,1,19,13.57,23.19,2.79,0.629,0,0,legitimate_login_activity
EVT-00954,10.114.50.237,user_683,1,2,15,11.44,3.04,6.47,0.782,0,0,legitimate_login_activity
EVT-00751,10.129.141.62,user_662,0,1,21,24.39,5.75,8.17,0.94,0,0,legitimate_login_activity
EVT-00235,10.43.44.33,user_468,0,1,17,26.18,19.91,6.06,0.882,1,0,legitimate_login_activity
EVT-00733,10.74.219.146,user_480,0,1,8,16.97,3.08,14.57,0.919,0,0,legitimate_login_activity
EVT-02753,10.158.67.129,user_808,15,27,23,80.51,84.89,135.78,0.154,0,1,credential_stuffing_T1110
EVT-01157,10.134.221.57,user_939,0,1,14,11.35,34.24,3.14,0.783,0,0,legitimate_login_activity
EVT-02371,10.11.203.239,user_954,0,1,15,12.75,16.26,2.53,0.882,0,0,legitimate_login_activity
EVT-01210,10.61.215.211,user_770,1,1,18,26.78,20.21,8.55,0.921,0,0,legitimate_login_activity
EVT-01066,10.45.58.207,user_484,0,2,14,18.84,29.6,11.5,0.803,0,0,legitimate_login_activity
EVT-02157,10.131.42.4,user_732,0,3,16,34.54,19.86,5.43,0.903,0,0,legitimate_login_activity
EVT-01063,10.195.103.16,user_802,0,2,19,32.85,10.3,13.56,0.834,0,0,legitimate_login_activity
EVT-01168,10.163.79.52,user_535,0,1,7,33.3,19.04,5.35,0.904,0,0,legitimate_login_activity
EVT-01493,10.239.94.221,user_992,2,1,14,20.54,0.0,3.91,0.709,0,0,legitimate_login_activity
EVT-02629,10.177.82.34,user_362,23,24,1,59.74,67.25,147.74,0.178,1,1,credential_stuffing_T1110
EVT-00885,10.252.95.217,user_725,0,1,12,17.65,41.1,6.62,1.0,0,0,legitimate_login_activity
EVT-00144,10.182.22.188,user_649,3,1,22,30.14,23.64,2.44,0.746,0,0,legitimate_login_activity
EVT-02711,10.93.116.13,user_253,10,8,5,82.22,79.87,158.62,0.283,1,1,credential_stuffing_T1110
EVT-00851,10.167.82.56,user_328,1,1,7,9.76,0.0,10.94,0.998,0,0,legitimate_login_activity
EVT-00718,10.82.218.139,user_195,0,1,14,5.09,0.75,6.68,0.911,0,0,legitimate_login_activity
EVT-02622,10.62.164.249,user_858,12,15,1,48.63,88.04,97.7,0.177,1,1,credential_stuffing_T1110
EVT-00265,10.184.210.110,user_502,2,2,19,34.96,35.79,4.59,0.832,0,0,legitimate_login_activity
EVT-00076,10.78.206.148,user_294,0,1,19,31.07,8.29,4.2,1.0,1,0,legitimate_login_activity
EVT-00396,10.79.37.153,user_799,2,2,11,25.97,20.01,14.06,0.932,0,0,legitimate_login_activity
EVT-02346,10.44.18.139,user_103,1,1,13,17.22,25.06,10.03,0.75,0,0,legitimate_login_activity
EVT-02225,10.85.134.143,user_335,0,1,14,13.96,28.34,9.78,0.903,0,0,legitimate_login_activity
EVT-02584,10.31.80.174,user_718,24,12,23,53.18,87.59,167.78,0.213,1,1,credential_stuffing_T1110
EVT-00397,10.144.2.106,user_679,0,1,22,18.33,31.99,17.78,0.848,0,0,legitimate_login_activity
EVT-01366,10.139.137.38,user_653,0,1,14,18.78,36.18,0.0,0.824,0,0,legitimate_login_activity
EVT-02304,10.252.162.199,user_576,0,1,11,22.06,21.15,8.43,1.0,0,0,legitimate_login_activity
EVT-01904,10.193.70.239,user_714,0,1,10,33.88,27.04,11.16,0.674,0,0,legitimate_login_activity
EVT-00596,10.62.51.26,user_459,0,1,19,11.94,19.36,7.97,0.893,0,0,legitimate_login_activity
EVT-02110,10.182.20.153,user_474,0,1,12,15.99,21.0,14.22,0.964,0,0,legitimate_login_activity
EVT-01297,10.36.210.145,user_977,0,1,19,9.13,9.66,0.12,0.724,0,0,legitimate_login_activity
EVT-01822,10.76.51.141,user_629,0,3,15,10.57,14.77,5.84,0.898,0,0,legitimate_login_activity
EVT-00873,10.253.14.167,user_690,0,1,12,30.23,13.72,10.14,1.0,0,0,legitimate_login_activity
EVT-02682,10.17.67.218,user_564,12,20,5,78.08,71.74,135.6,0.265,1,1,credential_stuffing_T1110
EVT-01549,10.7.103.190,user_945,0,1,11,25.67,4.31,6.6,0.834,0,0,legitimate_login_activity
EVT-00037,10.120.180.71,user_856,0,1,9,11.26,16.39,10.66,0.644,0,0,legitimate_login_activity
EVT-02457,10.242.106.191,user_584,16,2,1,74.05,99.1,120.84,0.017,0,1,brute_force_T1110
EVT-02144,10.38.217.190,user_375,0,1,19,7.76,8.01,6.26,0.799,0,0,legitimate_login_activity
EVT-02354,10.124.124.13,user_487,0,1,21,3.83,25.5,1.6,0.785,0,0,legitimate_login_activity
EVT-00978,10.171.42.111,user_165,0,1,9,21.01,13.76,13.16,0.803,0,0,legitimate_login_activity
EVT-01572,10.125.8.128,user_922,0,2,11,19.73,9.72,8.04,0.881,0,0,legitimate_login_activity
EVT-01123,10.158.74.108,user_673,1,1,7,32.49,14.16,6.78,0.826,0,0,legitimate_login_activity
EVT-02240,10.173.45.170,user_233,2,1,16,13.66,17.64,11.97,0.94,0,0,legitimate_login_activity
EVT-01893,10.133.95.156,user_733,1,1,11,31.85,3.98,21.29,0.967,0,0,legitimate_login_activity
EVT-00676,10.121.156.242,user_683,0,1,11,20.5,19.67,8.36,0.94,0,0,legitimate_login_activity
EVT-00729,10.161.74.78,user_937,2,1,16,20.65,21.0,1.28,0.639,0,0,legitimate_login_activity
EVT-00413,10.2.32.76,user_507,2,1,15,7.09,21.61,19.17,0.709,0,0,legitimate_login_activity
EVT-01517,10.134.221.12,user_728,0,1,9,5.64,16.62,12.87,0.858,0,0,legitimate_login_activity
EVT-01650,10.133.68.94,user_632,1,3,16,5.94,11.26,4.17,1.0,0,0,legitimate_login_activity
EVT-00826,10.108.133.45,user_935,0,1,7,0.38,43.31,9.77,0.884,0,0,legitimate_login_activity
EVT-00617,10.133.42.21,user_574,0,1,15,7.22,23.01,6.71,0.908,0,0,legitimate_login_activity
EVT-00115,10.158.131.231,user_899,0,1,14,13.31,12.05,0.0,0.727,0,0,legitimate_login_activity
EVT-00418,10.105.19.202,user_941,0,1,14,9.94,20.96,6.75,0.841,1,0,legitimate_login_activity
EVT-01626,10.169.105.112,user_767,0,2,9,20.09,37.81,4.01,1.0,0,0,legitimate_login_activity
EVT-02708,10.112.222.44,user_392,15,8,2,73.88,77.75,200.08,0.022,1,1,credential_stuffing_T1110
EVT-00090,10.89.156.151,user_146,3,1,20,29.26,42.61,12.31,0.884,0,0,legitimate_login_activity
EVT-02083,10.201.116.16,user_211,0,1,16,10.9,0.03,4.75,1.0,0,0,legitimate_login_activity
EVT-00754,10.252.7.254,user_149,0,1,18,0.0,10.17,3.34,0.881,0,0,legitimate_login_activity
EVT-01631,10.213.146.15,user_946,0,1,16,2.54,16.4,18.1,0.993,0,0,legitimate_login_activity
EVT-00012,10.141.226.17,user_103,0,1,22,26.08,15.32,6.74,0.92,0,0,legitimate_login_activity
EVT-00285,10.245.61.74,user_124,2,1,9,0.0,25.5,6.17,0.826,0,0,legitimate_login_activity
EVT-01067,10.249.68.235,user_227,1,2,17,26.74,28.32,5.47,1.0,0,0,legitimate_login_activity
EVT-01192,10.84.243.175,user_566,0,1,21,24.34,23.87,14.17,0.699,0,0,legitimate_login_activity
EVT-01441,10.168.114.118,user_630,0,1,21,16.84,16.62,0.52,1.0,0,0,legitimate_login_activity
